City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,San Cristobal,VE,2021-04-15 19:12:44,7.7669,-72.225,87.8,58,40,9.22
293,Orlik,RU,2021-04-15 19:12:44,52.5178,99.825,10.26,83,21,3.98
294,Kandrian,PG,2021-04-15 19:12:45,-6.2167,149.55,76.32,87,95,3.62
295,Mercedes,AR,2021-04-15 19:12:45,-34.6515,-59.4307,80.01,52,0,1.01
296,Guerrero Negro,MX,2021-04-15 19:08:54,27.9769,-114.0611,64.96,52,100,17.31
297,Rawson,AR,2021-04-15 19:12:45,-43.3002,-65.1023,67.15,28,0,6.35
298,Yulara,AU,2021-04-15 19:12:46,-25.2406,130.9889,60.8,88,90,6.91
299,Balestrand,NO,2021-04-15 19:12:46,61.2076,6.5334,37.99,64,0,2.3
300,Marawi,PH,2021-04-15 19:12:47,7.9986,124.2928,75.99,91,100,3.0
301,Havre-Saint-Pierre,CA,2021-04-15 19:12:47,50.2334,-63.5986,39.2,75,1,14.97
302,Codrington,AU,2021-04-15 19:12:47,-38.2667,141.9667,54.07,61,100,8.72
303,Port Hedland,AU,2021-04-15 19:12:47,-20.3167,118.5667,77.0,53,3,8.05
304,Acobamba,PE,2021-04-15 19:12:48,-11.3525,-75.6594,62.94,65,100,8.68
305,Roald,NO,2021-04-15 19:12:48,62.5833,6.1333,41.0,81,0,2.3
306,Matagami,CA,2021-04-15 19:12:48,49.7502,-77.6328,51.8,66,1,13.8
307,Opuwo,NA,2021-04-15 19:12:49,-18.0607,13.84,70.07,60,99,3.74
308,Merauke,ID,2021-04-15 19:11:38,-8.4667,140.3333,77.0,86,15,10.65
309,Tignere,CM,2021-04-15 19:12:49,7.3667,12.65,66.78,83,94,3.31
310,Sivaki,RU,2021-04-15 19:12:50,52.6333,126.75,29.5,54,100,5.37
311,Delvada,IN,2021-04-15 19:12:50,20.7667,71.0333,78.39,71,0,14.99
312,Saint-Joseph,RE,2021-04-15 19:12:50,-21.3667,55.6167,77.0,83,0,4.61
313,Wadi Maliz,TN,2021-04-15 19:12:51,36.4681,8.5495,57.2,94,40,11.5
314,Kyaikkami,MM,2021-04-15 19:12:51,16.08,97.5675,83.5,75,49,10.63
315,Turukhansk,RU,2021-04-15 19:12:51,65.8167,87.9833,16.38,92,100,22.03
316,Mehamn,NO,2021-04-15 19:11:04,71.0357,27.8492,32.0,93,75,10.36
317,Cabedelo,BR,2021-04-15 19:12:52,-6.9811,-34.8339,77.0,88,75,8.05
318,Brownwood,US,2021-04-15 19:10:27,31.7093,-98.9912,57.2,100,90,4.61
319,Kibre Mengist,ET,2021-04-15 19:12:52,5.8833,38.9833,61.83,89,100,3.47
320,Pisco,PE,2021-04-15 19:12:53,-13.7,-76.2167,69.8,78,0,10.36
321,Atambua,ID,2021-04-15 19:12:53,-9.1061,124.8925,69.51,83,100,3.56
322,Tezu,IN,2021-04-15 19:09:32,27.9167,96.1667,74.35,43,100,4.45
323,Poum,NC,2021-04-15 19:12:54,-20.2333,164.0167,78.57,80,85,4.99
324,Kapit,MY,2021-04-15 19:12:54,2.0167,112.9333,72.23,99,81,0.74
325,San Jose,US,2021-04-15 19:10:34,37.3394,-121.895,69.01,37,1,4.61
326,Shakhtinsk,KZ,2021-04-15 19:12:55,49.71,72.5872,33.8,80,0,11.18
327,Iqaluit,CA,2021-04-15 19:12:55,63.7506,-68.5145,6.8,72,75,20.71
328,Nurota,UZ,2021-04-15 19:12:55,40.5614,65.6886,60.8,41,45,11.5
329,Tateyama,JP,2021-04-15 19:12:56,34.9833,139.8667,52.0,73,100,8.41
330,Vypolzovo,RU,2021-04-15 19:12:56,57.8767,33.6986,42.67,74,100,12.37
331,Usingen,DE,2021-04-15 19:12:56,50.3333,8.5333,43.0,67,100,1.01
332,Ostrovnoy,RU,2021-04-15 19:12:57,68.0531,39.5131,24.28,93,97,5.23
333,Vigrestad,NO,2021-04-15 19:12:57,58.5667,5.7,43.0,67,4,7.02
334,Nantucket,US,2021-04-15 19:12:57,41.2835,-70.0995,46.4,76,90,20.71
335,Nouadhibou,MR,2021-04-15 19:12:58,20.931,-17.0347,69.8,68,0,21.85
336,Leningradskiy,RU,2021-04-15 19:12:58,69.3833,178.4167,18.16,85,100,8.72
337,Shizunai,JP,2021-04-15 19:10:13,42.3339,142.3669,37.42,69,77,5.88
338,Taft,IR,2021-04-15 19:10:44,31.7471,54.2088,75.2,23,0,6.91
339,Dunedin,NZ,2021-04-15 19:12:59,-45.8742,170.5036,54.0,81,100,5.66
340,Thessalon,CA,2021-04-15 19:12:59,46.2501,-83.5666,41.0,87,90,5.75
341,Nipawin,CA,2021-04-15 19:12:59,53.3668,-104.0009,42.8,56,20,9.22
342,Bay City,US,2021-04-15 19:13:00,43.5945,-83.8889,44.6,65,90,13.8
343,Pizarro,CO,2021-04-15 19:13:00,4.9533,-77.366,80.46,88,100,12.35
344,Trelew,AR,2021-04-15 19:13:00,-43.249,-65.3051,69.53,20,0,10.18
345,Sola,VU,2021-04-15 19:13:01,-13.8833,167.55,78.8,94,20,14.79
346,Hokitika,NZ,2021-04-15 19:13:01,-42.7167,170.9667,55.65,87,69,0.94
347,Damaturu,NG,2021-04-15 19:13:01,11.747,11.9608,87.31,6,100,9.57
348,Ossora,RU,2021-04-15 19:13:02,59.2353,163.0719,32.4,98,100,8.46
349,Conceicao Do Araguaia,BR,2021-04-15 19:13:02,-8.2578,-49.2647,84.2,79,20,6.91
350,Auce,LV,2021-04-15 19:13:02,56.4598,22.9017,44.6,61,90,13.8
351,Ayan,RU,2021-04-15 19:13:03,56.45,138.1667,16.81,77,62,9.8
352,Boende,CD,2021-04-15 19:13:03,-0.2167,20.8667,70.86,97,100,1.36
353,Pafos,CY,2021-04-15 19:13:03,34.7667,32.4167,59.0,77,0,3.44
354,Margate,GB,2021-04-15 19:13:04,51.3813,1.3862,48.0,69,14,5.01
355,Itabera,BR,2021-04-15 19:13:04,-23.8619,-49.1372,70.5,69,92,13.0
356,Ternate,ID,2021-04-15 19:13:04,0.8,127.4,79.56,81,100,8.23
357,Sakaiminato,JP,2021-04-15 19:13:05,35.55,133.2333,42.8,81,20,9.22
358,Kangaatsiaq,GL,2021-04-15 19:13:05,68.3065,-53.4641,6.57,81,100,20.0
359,Vao,NC,2021-04-15 19:10:32,-22.6667,167.4833,74.97,83,100,19.33
360,Bonthe,SL,2021-04-15 19:09:08,7.5264,-12.505,81.99,76,11,11.41
361,Araouane,ML,2021-04-15 19:13:06,18.9048,-3.5265,94.21,8,9,9.08
362,Maloy,NO,2021-04-15 19:13:06,61.9353,5.1136,44.6,70,0,5.75
363,Kyra,RU,2021-04-15 19:13:06,49.5776,111.9753,23.25,60,1,6.04
364,Canico,PT,2021-04-15 19:13:07,32.6333,-16.85,66.2,68,40,11.5
365,Bengbu,CN,2021-04-15 19:09:53,32.9408,117.3608,56.26,95,94,6.4
366,Kenai,US,2021-04-15 19:13:07,60.5544,-151.2583,39.0,87,40,5.75
367,Kilmallock,IE,2021-04-15 19:13:08,52.4,-8.5772,48.99,70,33,7.0
368,Palauig,PH,2021-04-15 19:13:08,15.435,119.9045,80.28,74,98,2.37
369,Belmonte,BR,2021-04-15 19:13:08,-15.8631,-38.8828,80.6,61,20,8.05
370,Salta,AR,2021-04-15 19:13:09,-24.7859,-65.4117,79.0,50,40,5.75
371,Ozernovskiy,RU,2021-04-15 19:13:09,51.5,156.5167,29.16,69,100,15.26
372,Santa Fe,AR,2021-04-15 19:13:09,-31.6333,-60.7,86.0,40,0,4.0
373,Chapais,CA,2021-04-15 19:13:09,49.7834,-74.8492,62.6,20,1,11.5
374,Nchelenge,ZM,2021-04-15 19:13:10,-9.3451,28.734,70.34,86,100,5.86
375,Racovita,RO,2021-04-15 19:13:10,45.6983,21.6358,41.0,100,75,2.3
376,Cabra,ES,2021-04-15 19:13:10,37.4725,-4.4421,57.2,94,90,6.91
377,Sangar,RU,2021-04-15 19:13:11,63.9242,127.4739,1.36,99,90,1.54
378,Alihe,CN,2021-04-15 19:13:11,50.5667,123.7167,31.03,77,100,6.8
379,Adrar,MR,2021-04-15 19:11:16,20.5022,-10.0711,85.78,16,20,10.0
380,Terrace,CA,2021-04-15 19:13:12,54.5163,-128.6035,51.8,50,40,13.8
381,Tiarei,PF,2021-04-15 19:13:12,-17.5333,-149.3333,86.0,62,40,17.27
382,Aswan,EG,2021-04-15 19:13:13,24.0934,32.907,81.7,11,0,10.42
383,Taltal,CL,2021-04-15 19:13:14,-25.4,-70.4833,67.17,73,34,6.02
384,Oksfjord,NO,2021-04-15 19:13:14,70.2396,22.3479,39.2,81,40,23.02
385,Kahului,US,2021-04-15 19:10:25,20.8947,-156.47,78.8,61,20,16.11
386,Dingle,PH,2021-04-15 19:13:15,10.9995,122.6711,76.32,89,100,5.06
387,Abong Mbang,CM,2021-04-15 19:13:15,3.9833,13.1833,73.15,77,67,2.44
388,Ha Giang,VN,2021-04-15 19:09:24,22.8333,104.9833,75.9,97,100,2.28
389,Addis Abeba,ET,2021-04-15 19:13:16,9.025,38.7469,68.0,42,20,9.22
390,Vila Franca Do Campo,PT,2021-04-15 19:13:16,37.7167,-25.4333,62.6,88,40,8.05
391,Bathsheba,BB,2021-04-15 19:13:16,13.2167,-59.5167,84.2,61,75,17.27
392,Beaufort,MY,2021-04-15 19:13:16,5.3473,115.7455,77.0,94,20,1.14
393,Batagay-Alyta,RU,2021-04-15 19:13:17,67.8006,130.4114,-12.5,95,61,6.17
394,Adra,ES,2021-04-15 19:13:17,36.7496,-3.0206,57.0,94,75,9.22
395,Bambous Virieux,MU,2021-04-15 19:13:17,-20.3428,57.7575,78.01,88,75,5.75
396,Prestea,GH,2021-04-15 19:13:18,5.4327,-2.1428,79.14,85,98,4.85
397,Kloulklubed,PW,2021-04-15 19:13:18,7.0419,134.2556,75.2,94,90,39.12
398,Terrak,NO,2021-04-15 19:13:18,65.087,12.3715,42.8,93,75,11.5
399,Chervona Sloboda,UA,2021-04-15 19:13:19,49.3789,32.1464,47.41,83,99,3.89
400,Chemal,RU,2021-04-15 19:13:19,51.4111,86.005,41.81,93,52,2.91
401,Great Falls,US,2021-04-15 19:12:20,47.5002,-111.3008,39.0,93,90,5.75
402,Moberly,US,2021-04-15 19:13:20,39.4184,-92.4382,55.99,44,40,7.27
403,Berlevag,NO,2021-04-15 19:13:20,70.8578,29.0864,30.2,93,75,8.05
404,Urdoma,RU,2021-04-15 19:13:20,61.7533,48.5442,32.85,79,0,4.74
405,Tura,IN,2021-04-15 19:13:21,25.5198,90.2201,78.13,38,100,5.12
406,Ambilobe,MG,2021-04-15 19:13:21,-13.2,49.05,73.99,95,11,2.75
407,Toul,FR,2021-04-15 19:13:21,48.6667,5.9167,50.0,52,0,8.05
408,Sur,OM,2021-04-15 19:13:22,22.5667,59.5289,85.73,41,84,11.52
409,Westport,US,2021-04-15 19:13:09,41.1415,-73.3579,52.0,93,90,16.11
410,Mahina,PF,2021-04-15 19:13:22,-17.5065,-149.489,86.0,62,40,17.27
411,Tornio,FI,2021-04-15 19:13:23,65.8481,24.1466,30.2,93,0,3.44
412,College,US,2021-04-15 19:13:23,64.8569,-147.8028,42.8,60,75,2.28
413,Caceres,ES,2021-04-15 19:13:23,39.522,-6.3748,58.44,69,100,4.12
414,Erenhot,CN,2021-04-15 19:13:24,43.6475,111.9767,33.04,38,49,7.92
415,Hofn,IS,2021-04-15 19:10:27,64.2539,-15.2082,45.09,96,100,27.4
416,Cururupu,BR,2021-04-15 19:13:24,-1.8283,-44.8683,84.58,67,93,6.4
417,Uniontown,US,2021-04-15 19:11:21,39.9001,-79.7164,48.0,42,100,3.0
418,Mount Pleasant,US,2021-04-15 19:13:24,32.7941,-79.8626,75.2,60,90,10.36
419,La Libertad,EC,2021-04-15 19:13:25,-2.2333,-80.9,80.6,78,0,11.5
420,Queimadas,BR,2021-04-15 19:13:25,-10.9783,-39.6264,88.59,37,51,15.48
421,Sorong,ID,2021-04-15 19:13:25,-0.8833,131.25,79.7,81,100,10.33
422,Vallenar,CL,2021-04-15 19:13:26,-28.5708,-70.7581,82.44,32,100,8.61
423,Gat,IL,2021-04-15 19:13:26,31.61,34.7642,69.01,28,100,3.0
424,Yarada,IN,2021-04-15 19:13:26,17.65,83.2667,78.8,78,73,2.3
425,Steamboat Springs,US,2021-04-15 19:13:27,40.485,-106.8317,32.0,100,90,11.5
426,Front Royal,US,2021-04-15 19:12:32,38.9182,-78.1944,59.0,50,75,16.11
427,Ust-Nera,RU,2021-04-15 19:13:27,64.5667,143.2,0.37,98,100,4.32
428,Puerto Quijarro,BO,2021-04-15 19:13:28,-17.7833,-57.7667,96.73,32,12,1.48
429,Sao Filipe,CV,2021-04-15 19:13:28,14.8961,-24.4956,73.94,69,0,15.59
430,Evensk,RU,2021-04-15 19:13:28,61.95,159.2333,21.58,95,100,4.12
431,Oktyabrskiy,RU,2021-04-15 19:13:29,54.4815,53.471,52.84,60,23,4.25
432,Beruwala,LK,2021-04-15 19:13:29,6.4788,79.9828,79.88,81,100,1.79
433,Linjiang,CN,2021-04-15 19:13:29,41.8069,126.9078,39.4,74,100,4.07
434,Russell,US,2021-04-15 19:13:30,32.3502,-85.1999,73.4,68,90,4.61
435,Xuanhua,CN,2021-04-15 19:13:30,40.6103,115.0447,40.59,22,0,13.65
436,Linxi,CN,2021-04-15 19:13:30,39.7,118.4333,48.49,29,0,17.56
437,Grootfontein,NA,2021-04-15 19:13:31,-19.5667,18.1167,53.6,76,82,5.57
438,Port Macquarie,AU,2021-04-15 19:13:31,-31.4333,152.9167,57.99,90,6,10.47
439,Ipoh,MY,2021-04-15 19:13:31,4.5841,101.0829,77.0,94,20,3.2
440,Qasigiannguit,GL,2021-04-15 19:13:32,68.8193,-51.1922,12.2,67,75,9.22
441,Nhulunbuy,AU,2021-04-15 19:13:32,-12.2333,136.7667,75.2,88,30,7.27
442,Storforshei,NO,2021-04-15 19:13:33,66.4043,14.5233,39.99,87,75,6.91
443,Peachland,CA,2021-04-15 19:13:33,49.7665,-119.7357,57.99,33,0,1.99
444,Cortez,US,2021-04-15 19:13:33,37.3489,-108.5859,60.8,17,1,19.57
445,Zemetchino,RU,2021-04-15 19:13:34,53.4973,42.6163,57.87,56,100,6.91
446,Vaitape,PF,2021-04-15 19:08:48,-16.5167,-151.75,82.42,74,18,13.0
447,Haukipudas,FI,2021-04-15 19:13:34,65.1765,25.3523,37.4,60,0,5.75
448,Verkhnevilyuysk,RU,2021-04-15 19:13:35,63.4453,120.3167,9.54,96,28,4.68
449,Saint-Augustin,CA,2021-04-15 19:13:35,51.226,-58.6502,40.33,71,96,16.04
450,Maues,BR,2021-04-15 19:13:35,-3.3836,-57.7186,82.54,78,100,1.92
451,Dragomiresti,RO,2021-04-15 19:13:35,44.9167,25.3333,39.99,74,99,4.5
452,Mulege,MX,2021-04-15 19:13:36,26.8833,-111.9833,84.65,23,83,7.4
453,Manono,CD,2021-04-15 19:13:36,-7.3,27.4167,70.92,91,94,3.51
454,Kailua,US,2021-04-15 19:13:11,21.4022,-157.7394,78.8,47,20,10.36
455,Gondanglegi,ID,2021-04-15 19:13:37,-7.7479,112.0132,73.6,91,99,4.07
456,Baykit,RU,2021-04-15 19:13:37,61.67,96.37,38.1,97,100,13.65
457,San Carlos,VE,2021-04-15 19:13:37,9.6612,-68.5827,93.9,40,55,4.05
458,Lasa,IT,2021-04-15 19:13:38,46.6166,10.7002,44.6,69,0,2.3
459,Pochutla,MX,2021-04-15 19:13:38,15.7432,-96.4661,93.0,31,40,11.5
460,Honiara,SB,2021-04-15 19:09:14,-9.4333,159.95,76.66,84,10,3.42
461,Pueblo Nuevo,MX,2021-04-15 19:13:38,23.3833,-105.3833,78.87,11,97,8.95
462,Villers-Les-Nancy,FR,2021-04-15 19:13:39,48.671,6.1508,48.2,52,0,4.61
463,Tromso,NO,2021-04-15 19:13:39,69.6496,18.957,37.4,87,75,14.97
464,Huangchuan,CN,2021-04-15 19:13:39,32.1272,115.0394,58.53,92,100,7.11
465,Haines Junction,CA,2021-04-15 19:13:40,60.7522,-137.5108,41.0,48,87,5.75
466,Fukue,JP,2021-04-15 19:13:40,32.6881,128.8419,61.21,74,100,14.52
467,Inhambane,MZ,2021-04-15 19:13:40,-23.865,35.3833,73.4,78,0,5.3
468,Lubango,AO,2021-04-15 19:13:41,-14.9172,13.4925,60.93,71,52,0.81
469,Asau,RO,2021-04-15 19:13:41,46.4333,26.4,39.99,46,18,2.37
470,Aykhal,RU,2021-04-15 19:13:41,66.0,111.5,16.93,94,100,10.16
471,Sabang,ID,2021-04-15 19:13:42,5.8933,95.3214,83.62,69,57,7.49
472,Burdur,TR,2021-04-15 19:13:42,37.7203,30.2908,53.6,54,40,6.91
473,Villa Union,MX,2021-04-15 19:13:42,23.2,-106.2333,82.4,54,1,9.22
474,Pangody,RU,2021-04-15 19:13:43,65.85,74.4859,8.44,92,91,17.31
475,Vyshchetarasivka,UA,2021-04-15 19:13:43,47.5685,34.881,46.4,93,75,11.18
476,Rapar,IN,2021-04-15 19:13:43,23.5667,70.6333,79.99,63,0,15.97
477,Dolores,AR,2021-04-15 19:13:44,-36.3132,-57.6792,74.68,59,0,4.05
478,Kaeo,NZ,2021-04-15 19:13:44,-35.1,173.7833,55.0,94,11,3.62
479,Port Augusta,AU,2021-04-15 19:13:44,-32.5,137.7667,59.0,94,90,4.61
480,Basco,PH,2021-04-15 19:13:45,20.4487,121.9702,78.51,76,13,6.98
481,Gambo,CF,2021-04-15 19:13:45,4.6482,22.2633,72.52,70,86,2.53
482,Takoradi,GH,2021-04-15 19:13:45,4.8845,-1.7554,82.13,78,12,9.04
483,Kiunga,PG,2021-04-15 19:13:46,-6.1219,141.2906,71.28,99,70,2.28
484,Flagstaff,US,2021-04-15 19:11:17,35.1981,-111.6513,57.0,19,1,18.41
485,Neumunster,DE,2021-04-15 19:13:46,54.0667,9.9833,42.01,60,85,1.99
486,Khani,GE,2021-04-15 19:13:47,41.9563,42.9566,57.2,67,75,8.05
487,Baghdad,IQ,2021-04-15 19:12:48,33.3406,44.4009,66.2,30,0,3.44
488,Statesboro,US,2021-04-15 19:12:26,32.4488,-81.7832,73.4,60,75,11.5
489,Saint-Louis,SN,2021-04-15 19:13:47,16.3333,-15.0,102.2,16,0,2.3
490,Villa Carlos Paz,AR,2021-04-15 19:13:45,-31.4241,-64.4978,82.0,44,0,6.91
491,Yangjiang,CN,2021-04-15 19:13:48,21.85,111.9667,75.06,88,79,6.38
492,Jalor,IN,2021-04-15 19:13:48,25.35,72.6167,83.32,36,100,13.51
493,Virginia Beach,US,2021-04-15 19:10:55,36.8529,-75.978,64.4,68,90,12.66
494,Maniitsoq,GL,2021-04-15 19:08:51,65.4167,-52.9,16.57,70,95,27.87
495,Gweru,ZW,2021-04-15 19:13:49,-19.45,29.8167,57.22,55,0,5.95
496,Amazar,RU,2021-04-15 19:13:49,53.858,120.875,24.26,88,99,3.15
497,Caravelas,BR,2021-04-15 19:13:49,-17.7125,-39.2481,79.47,56,100,10.45
498,Lamu,KE,2021-04-15 19:13:50,-2.2717,40.902,81.27,80,94,10.92
499,Dhulian,IN,2021-04-15 19:13:50,24.6833,87.9667,83.21,17,15,6.08
500,Akdagmadeni,TR,2021-04-15 19:13:50,39.6603,35.8836,47.66,51,33,4.7
501,Touros,BR,2021-04-15 19:13:51,-5.1989,-35.4608,84.2,74,40,12.66
502,Sidi Ali,DZ,2021-04-15 19:13:51,36.0998,0.4206,57.18,83,100,22.3
503,Victor Harbor,AU,2021-04-15 19:13:51,-35.5667,138.6167,60.01,78,27,1.01
504,Esqueda,MX,2021-04-15 19:13:52,30.7167,-109.5833,75.69,13,100,24.14
505,Lorengau,PG,2021-04-15 19:13:52,-2.0226,147.2712,80.64,77,100,6.04
506,Abu Dhabi,AE,2021-04-15 19:12:52,24.4667,54.3667,80.6,65,0,8.05
507,Millinocket,US,2021-04-15 19:09:39,45.6573,-68.7098,62.6,23,1,16.11
508,Bardiyah,LY,2021-04-15 19:13:53,31.7561,25.0865,63.3,76,16,8.14
509,Zhanaozen,KZ,2021-04-15 19:13:21,43.3,52.8,56.39,56,42,8.84
510,Iberia,US,2021-04-15 19:10:42,29.9502,-91.7507,73.4,73,75,14.97
511,Campo Verde,BR,2021-04-15 19:13:53,-20.4167,-54.0667,87.8,42,40,4.61
512,Talcahuano,CL,2021-04-15 19:13:53,-36.7167,-73.1167,69.8,60,0,9.22
513,Katsuura,JP,2021-04-15 19:09:23,35.1333,140.3,52.0,71,0,8.05
514,Tamandare,BR,2021-04-15 19:13:54,-8.7597,-35.1047,75.61,90,100,5.77
515,Miraflores,MX,2021-04-15 19:13:54,19.2167,-98.8083,78.8,21,75,8.05
516,Ekuvukeni,ZA,2021-04-15 19:13:55,-28.4675,30.1551,65.57,58,5,2.59
517,Manggar,ID,2021-04-15 19:13:55,-2.8833,108.2667,79.47,79,96,3.78
518,Kutum,SD,2021-04-15 19:13:55,14.2,24.6667,74.98,6,0,11.74
519,Asuncion Nochixtlan,MX,2021-04-15 19:13:56,17.4667,-97.2333,77.97,27,100,4.14
520,Suluq,LY,2021-04-15 19:13:56,31.6682,20.2521,68.11,45,28,13.18
521,Tame,CO,2021-04-15 19:13:56,6.461,-71.73,83.89,63,97,2.53
522,Uspenka,UA,2021-04-15 19:13:57,48.3903,39.1619,49.8,89,0,9.69
523,Namatanai,PG,2021-04-15 19:13:57,-3.6667,152.4333,78.78,79,89,3.47
524,Ryotsu,JP,2021-04-15 19:11:16,38.0833,138.4333,47.79,59,100,5.59
525,Olutanga,PH,2021-04-15 19:13:58,7.3106,122.8464,81.63,77,97,8.03
526,Porlamar,VE,2021-04-15 19:13:58,10.958,-63.8491,81.81,74,100,14.83
527,La Ronge,CA,2021-04-15 19:13:58,55.1001,-105.2842,51.8,34,1,10.36
528,Rindal,NO,2021-04-15 19:13:59,63.0565,9.2124,34.65,80,29,4.18
529,Chinchani,IN,2021-04-15 19:13:59,19.8667,72.7,81.07,71,0,6.46
530,Asadabad,IR,2021-04-15 19:13:59,34.7824,48.1185,54.1,29,38,1.5
531,Catia La Mar,VE,2021-04-15 19:14:00,10.6038,-67.0303,87.8,66,40,3.44
532,Aklavik,CA,2021-04-15 19:14:00,68.2191,-135.0107,19.4,73,90,9.22
533,Sfantu Gheorghe,RO,2021-04-15 19:14:01,45.8667,25.7833,37.99,82,71,2.66
534,Quzhou,CN,2021-04-15 19:14:01,28.9594,118.8686,57.36,94,48,0.83
535,Bethel,US,2021-04-15 19:14:01,41.3712,-73.414,51.01,96,100,4.0
536,Chapleau,CA,2021-04-15 19:14:02,47.8405,-83.4034,33.8,86,90,14.97
537,Glendive,US,2021-04-15 19:14:02,47.1053,-104.7125,41.0,60,90,5.86
538,Mayumba,GA,2021-04-15 19:14:02,-3.432,10.6554,79.99,86,90,1.21
539,Charlestown,AU,2021-04-15 19:14:03,-32.95,151.6667,64.0,64,7,9.62
540,Santa Barbara,US,2021-04-15 19:11:50,34.7333,-120.0343,70.0,48,1,6.91
541,The Pas,CA,2021-04-15 19:13:00,53.8251,-101.2541,44.6,53,90,9.22
542,Bandarbeyla,SO,2021-04-15 19:14:03,9.4942,50.8122,81.05,78,38,9.35
543,Nouakchott,MR,2021-04-15 19:14:03,18.0858,-15.9785,75.2,60,79,23.02
544,Tiksi,RU,2021-04-15 19:14:04,71.6872,128.8694,-5.01,100,95,2.73
545,Sabya,SA,2021-04-15 19:14:04,17.1495,42.6254,86.0,74,40,5.75
546,Mirnyy,RU,2021-04-15 19:14:04,62.5353,113.9611,20.57,88,100,9.33
547,Henties Bay,NA,2021-04-15 19:14:05,-22.116,14.2845,78.33,49,36,1.92
548,Tessalit,ML,2021-04-15 19:10:14,20.1986,1.0114,94.68,6,77,8.66
549,Wanning,CN,2021-04-15 19:14:05,18.8003,110.3967,75.54,90,100,4.83
550,Olyka,UA,2021-04-15 19:14:06,50.7186,25.8125,39.99,95,100,8.01
551,Komatipoort,ZA,2021-04-15 19:14:06,-25.4332,31.9548,68.0,89,41,3.49
552,Tarakan,ID,2021-04-15 19:14:06,3.3,117.6333,78.8,89,75,2.3
553,Zhigalovo,RU,2021-04-15 19:14:07,54.8097,105.1578,22.51,95,88,3.65
554,Preobrazheniye,RU,2021-04-15 19:14:07,42.9019,133.9064,40.37,94,100,2.21
555,Olinda,BR,2021-04-15 19:14:07,-8.0089,-34.8553,75.2,88,75,5.75
556,Bud,US,2021-04-15 19:14:08,39.447,-86.1758,53.01,57,83,4.0
557,Vanavara,RU,2021-04-15 19:10:05,60.34,102.2797,29.39,94,100,16.98
558,Valle De Allende,MX,2021-04-15 19:14:08,26.9333,-105.4,85.75,5,43,3.69
559,Fort Nelson,CA,2021-04-15 19:14:09,58.8053,-122.7002,48.2,46,75,4.61
560,Petropavlovsk-Kamchatskiy,RU,2021-04-15 19:14:09,53.0452,158.6483,32.0,100,90,5.77
561,Hendersonville,US,2021-04-15 19:10:47,36.3048,-86.62,61.0,39,6,3.0
562,Nalhati,IN,2021-04-15 19:14:10,24.3,87.8167,83.25,21,51,7.9
563,Channel-Port Aux Basques,CA,2021-04-15 19:14:10,47.5702,-59.1367,38.93,70,100,7.31
564,Kristiinankaupunki,FI,2021-04-15 19:14:10,62.2743,21.376,35.64,77,0,4.54
565,Puerto Del Rosario,ES,2021-04-15 19:14:11,28.5004,-13.8627,71.6,56,40,17.27
